document_id,publication_document_id,model,corpus,topic_id,topic_probability,hdbscan_membership_strength,bertopic_topic_distribution_max,bertopic_second_topic_id,bertopic_second_distribution,probability_margin,outlier_score,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,suggested_topic,reassignment_method,reassignment_confidence,accepted_reassignment,relevance_status,relevance_score,silhouette,distance_to_centroid,local_consistency,nearest_topic,nearest_centroid_similarity,second_nearest_topic,second_nearest_centroid_similarity,assignment_margin,semantic_distance_to_centroid
doi:10.61384/r.c.a..v4i3.659,doi:10.61384/r.c.a..v4i3.659,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.049911380057110974,7,0.04488736243652268,0.005024017620588295,0.752628,True,False,2024,es,La Cultura del Emprendimiento en la Gestión Escolar: ¿Un Camino para Lograr los Retos que Plantea la Competitividad en Colombia?,10.61384/r.c.a..v4i3.659,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.845298,False,included,1.008479,,,0.9,3,0.845298,7,0.808074,0.037223,
doi:10.48169/ecuatesis/0101202005,doi:10.48169/ecuatesis/0101202005,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.1476270245604833,1,0.11470280551978988,0.03292421904069341,0.283555,True,False,2020,en,La gestión escolar y la calidad educativa en las instituciones educativas de nivel básico.,10.48169/ecuatesis/0101202005,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.895121,False,included,1.004731,,,0.1,1,0.895121,4,0.888254,0.006867,
doi:10.47865/igob.vol5.n20.2022.223,doi:10.47865/igob.vol5.n20.2022.223,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.11349882567793769,0,0.09938882407894441,0.014110001598993283,0.48403,True,False,2022,es,"El Liderazgo Compartido y su Impacto en la Gestión Escolar de la Institución Educativa Parroquial ""Nuestro Salvador"", Villa María Del Triunfo, 2022",10.47865/igob.vol5.n20.2022.223,OpenAlex,metadata,-1,-1,False,-1,4,nearest_semantic_centroid,0.864089,False,included,1.01592,,,0.9,4,0.864089,3,0.856272,0.007817,
doi:10.26490/uncp.alboradaciencia.2022.2.1118,doi:10.26490/uncp.alboradaciencia.2022.2.1118,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9999788921939083,0.999979,0.22222174422229404,1,0.14239006327888276,0.07983168094341128,2.1e-05,False,False,2022,es,Construcción de instrumento para conocer los modelos de planificación estratégica y gestión escolar,10.26490/uncp.alboradaciencia.2022.2.1118,OpenAlex,metadata,7,7,False,7,,,,False,included,1.008213,0.476646,0.632622,1.0,7,0.854025,1,0.825878,0.028147,0.145975
doi:10.37811/cl_rcm.v6i6.3958,doi:10.37811/cl_rcm.v6i6.3958,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.9576393156828105,0.957639,0.27903939118181836,4,0.10818205347274433,0.17085733770907402,0.042361,False,False,2022,es,Gestión escolar y calidad educativa: En las instituciones educativas del nivel primario - Cusco,10.37811/cl_rcm.v6i6.3958,OpenAlex,metadata,1,1,False,1,,,,False,included,1.006872,0.343003,0.658361,1.0,1,0.894128,4,0.882304,0.011824,0.105872
doi:10.48102/rlee.2020.50.2.61,doi:10.48102/rlee.2020.50.2.61,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.08226880148296593,0,0.06987689310524711,0.012391908377718822,0.693319,True,False,2020,es,Estado del conocimiento sobre resignificación de políticas en materia de autonomía de gestión escolar en el marco de los Consejos Técnicos Escolares,10.48102/rlee.2020.50.2.61,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.880547,False,included,1.014652,,,1.0,7,0.880547,3,0.857936,0.022611,
doi:10.30972/riie.13176140,doi:10.30972/riie.13176140,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.04389257555292886,3,0.022351408556291464,0.021541166996637395,0.806673,True,False,2022,es,"Biopolítica, imperativos de regulación y gestión escolar. Un análisis de las prácticas de directores/as de escuelas secundarias en el partido de San Martín a partir de la irrupción del COVID 19",10.30972/riie.13176140,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.84035,False,included,1.053668,,,0.3,7,0.84035,6,0.833417,0.006933,
doi:10.32541/recie.v8i2.735,doi:10.32541/recie.v8i2.735,BERTopic-METADATA-MULTILINGUAL,metadata,5,1.0,1.0,1.0,3,3.478308925915527e-308,1.0,0.0,False,False,2024,es,"Gestión escolar con enfoque inclusivo a nivel macro, meso y microcurricular: Experiencias de un estudio de caso",10.32541/recie.v8i2.735,OpenAlex,metadata,5,5,False,5,,,,False,included,1.009359,0.786107,0.151209,1.0,5,0.953651,7,0.888515,0.065136,0.046349
doi:10.56712/latam.v4i6.1549,doi:10.56712/latam.v4i6.1549,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,7,5.57482585728752e-308,1.0,0.0,False,False,2023,es,Liderazgo directivo y gestión escolar. Experiencias y prácticas desde un enfoque internacional,10.56712/latam.v4i6.1549,OpenAlex,metadata,0,0,False,0,,,,False,included,1.015779,0.449393,0.715423,1.0,0,0.847154,7,0.846248,0.000905,0.152846
doi:10.37811/cl_rcm.v8i3.11175,doi:10.37811/cl_rcm.v8i3.11175,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.10348856393619386,4,0.06557307689255447,0.037915487043639395,0.668165,True,False,2024,es,Impulsando la Educación STEAM desde la Gestión Escolar Efectiva: Un Modelo de Banco de Germoplasma Vegetal para el Desarrollo Sostenible y el Fortalecimiento de las Habilidades STEAM,10.37811/cl_rcm.v8i3.11175,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.842726,False,included,1.008052,,,1.0,3,0.842726,7,0.837676,0.00505,
doi:10.47865/igob.vol5.n17.2022.183,doi:10.47865/igob.vol5.n17.2022.183,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.8715367761778567,0.871537,0.3088067538883539,13,0.0949205108405371,0.21388624304781678,0.348652,False,False,2022,es,Dimensiones de la gestión escolar liderazgo y autoevaluación,10.47865/igob.vol5.n17.2022.183,OpenAlex,metadata,0,0,False,0,,,,False,included,1.017007,0.545411,0.329808,1.0,0,0.942504,4,0.884256,0.058248,0.057496
doi:10.26885/rcei.13.2.25,doi:10.26885/rcei.13.2.25,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.8762779548893046,0.876278,0.23516558097466206,3,0.1537310882912358,0.08143449268342626,0.123722,False,False,2024,es,"Percepciones sobre la implementación de las normas de convivencia y gestión escolar en una institución educativa salesiana de Asunción, Paraguay",10.26885/rcei.13.2.25,OpenAlex,metadata,3,3,False,3,,,,False,included,1.016125,0.022988,0.550086,0.9,3,0.873476,4,0.853299,0.020177,0.126524
doi:10.37811/cl_rcm.v6i4.2862,doi:10.37811/cl_rcm.v6i4.2862,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9999788921939083,0.999979,0.1901580915725639,1,0.16729641909509052,0.022861672477473366,2.1e-05,False,False,2022,es,"La planificación estratégica, un eficaz instrumento que puede contribuir al mejoramiento de la gestión escolar en una institución educativa",10.37811/cl_rcm.v6i4.2862,OpenAlex,metadata,7,7,False,7,,,,False,included,1.014019,0.314357,0.933611,0.9,7,0.857308,1,0.806195,0.051112,0.142693
doi:10.53673/th.v1i9.60,doi:10.53673/th.v1i9.60,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.8588353948333562,0.858835,0.31412404762533885,7,0.10317564939652599,0.21094839822881287,0.358145,False,False,2021,es,Liderazgo pedagógico directivo en la educación básica regular: Revisión sistemática,10.53673/th.v1i9.60,OpenAlex,metadata,0,0,False,0,,,,False,included,1.017605,0.275189,0.955867,1.0,0,0.928696,4,0.912433,0.016263,0.071304
doi:10.5281/zenodo.6785484,doi:10.5281/zenodo.6785484,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.13111765801356712,2,0.0779933205309717,0.053124337482595416,0.5008,True,False,2022,es,Clasificación de Estrategias de Gestión del Conocimiento para impulsar la innovación educativa en Instituciones de Educación Superior,10.5281/zenodo.6785484,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.85378,False,included,1.00972,,,1.0,7,0.85378,2,0.807686,0.046093,
doi:10.59427/rcli/2023/v23cs.2715-2722,doi:10.59427/rcli/2023/v23cs.2715-2722,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,7,4.573511899109881e-308,1.0,0.0,False,False,2023,es,Trascendencia del Liderazgo transformacional directivo en la gestión escolar,10.59427/rcli/2023/v23cs.2715-2722,OpenAlex,metadata,0,0,False,0,,,,False,included,1.020682,0.518027,0.686862,1.0,0,0.888893,7,0.842578,0.046315,0.111107
doi:10.56712/latam.v4i6.1550,doi:10.56712/latam.v4i6.1550,BERTopic-METADATA-MULTILINGUAL,metadata,7,1.0,1.0,1.0,12,4.990748137053008e-308,1.0,0.0,False,False,2023,es,"Canton, D. W. (2023). Liderazgo directivo y gestión escolar. Experiencias y prácticas desde un enfoque internacional",10.56712/latam.v4i6.1550,OpenAlex,metadata,7,7,False,7,,,,False,included,1.008427,0.606816,0.647315,1.0,7,0.914001,3,0.857646,0.056355,0.085999
doi:10.23857/pc.v5i9.1746,doi:10.23857/pc.v5i9.1746,BERTopic-METADATA-MULTILINGUAL,metadata,3,1.0,1.0,1.0,12,5.68981029586542e-308,1.0,0.0,False,False,2020,es,Gestión escolar y calidad educativa en el contexto rural. Un reto en tiempos de COVID-19,10.23857/pc.v5i9.1746,OpenAlex,metadata,3,3,False,3,,,,False,included,1.009069,0.354006,0.800604,1.0,3,0.842296,4,0.81297,0.029326,0.157704
doi:10.33010/ie_rie_rediech.v14i0.1807,doi:10.33010/ie_rie_rediech.v14i0.1807,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.16446112826178244,0,0.07796649758701069,0.08649463067477176,0.469878,True,False,2023,en,Los documentos normativos de gestión escolar durante el confinamiento (2020-2022) en México,10.33010/ie_rie_rediech.v14i0.1807,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.821129,False,included,0.997506,,,1.0,3,0.821129,12,0.814331,0.006797,
doi:10.15517/rge.v11i1.62048,doi:10.15517/rge.v11i1.62048,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9796717113752156,0.979672,0.7077581130053815,1,0.0397505079056938,0.6680076050996877,0.020328,False,False,2025,es,Desarrollo de la investigación para el fortalecimiento y transformación de la Gestión Escolar,10.15517/rge.v11i1.62048,OpenAlex,metadata,7,7,False,7,,,,False,included,1.010168,0.621942,0.311862,0.7,7,0.951622,1,0.90017,0.051452,0.048377
doi:10.69733/clad.ryd.n83.a274,doi:10.69733/clad.ryd.n83.a274,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.04902431605373635,7,0.045707171480124244,0.0033171445736121033,0.665771,True,False,2022,en,"Políticas de <i>accountability</i>: tensiones y dificultades en la gestión escolar, una revisión bibliográfica",10.69733/clad.ryd.n83.a274,OpenAlex,metadata,-1,-1,False,-1,12,nearest_semantic_centroid,0.835632,False,included,1.012435,,,0.6,12,0.835632,4,0.830702,0.00493,
doi:10.51247/st.v3i1.59,doi:10.51247/st.v3i1.59,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.8588353948333562,0.858835,0.19680808283564188,7,0.14561857472104767,0.05118950811459422,0.358145,False,False,2020,es,El director escolar como líder de la comunidad educativa,10.51247/st.v3i1.59,OpenAlex,metadata,0,0,False,0,,,,False,included,1.010529,0.105279,1.130237,1.0,0,0.90872,7,0.878623,0.030097,0.09128
doi:10.37811/cl_rcm.v7i1.4639,doi:10.37811/cl_rcm.v7i1.4639,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.06798222274443191,7,0.05204863370467723,0.015933589039754684,0.660671,True,False,2023,es,Dashboard for the improvement of school management in educational institutions,10.37811/cl_rcm.v7i1.4639,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.877886,False,included,1.011292,,,1.0,1,0.877886,2,0.852431,0.025455,
record:fab25d58ab6cd63e64c1f6b3,record:fab25d58ab6cd63e64c1f6b3,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.15245731018186007,0,0.08484690800027217,0.0676104021815879,0.469878,True,False,2020,en,AUTONOMÍA DE LA GESTIÓN ESCOLAR EN LA EDUCACIÓN BÁSICA EN MÉXICO: IDENTIFICACIÓN DE FACTORES QUE LA OBSTACULIZAN O PERMITEN SU DESARROLLO,,OpenAlex,metadata,-1,-1,False,-1,12,nearest_semantic_centroid,0.838199,False,included,1.015307,,,1.0,12,0.838199,3,0.829073,0.009125,
doi:10.15366/riejs2021.10.1.014,doi:10.15366/riejs2021.10.1.014,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.23013790005854687,3,0.13167555370634837,0.0984623463521985,0.466765,True,False,2021,es,Niveles de Progresión de Gestión de la Convivencia Escolar a Nivel Intermedio en Chile,10.15366/riejs2021.10.1.014,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.897497,False,included,1.01853,,,0.6,3,0.897497,12,0.869474,0.028023,
doi:10.33996/revistahorizontes.v6i23.342,doi:10.33996/revistahorizontes.v6i23.342,BERTopic-METADATA-MULTILINGUAL,metadata,3,1.0,1.0,1.0,12,5.811237193250168e-308,1.0,0.0,False,False,2022,es,La utopía de la escuela rural en Lambayeque desde la Chakana pregunta y la covid-19,10.33996/revistahorizontes.v6i23.342,OpenAlex,metadata,3,3,False,3,,,,False,included,1.007069,0.373579,0.745935,1.0,3,0.823209,7,0.773346,0.049863,0.176791
doi:10.34096/iice.n47.9641,doi:10.34096/iice.n47.9641,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.8588353948333562,0.858835,0.20495679257634736,0,0.1405295158934003,0.06442727668294707,0.358145,False,False,2020,es,Hacia una genealogía de la experiencia: La gestión escolar en una escuela de creación (2009-2015),10.34096/iice.n47.9641,OpenAlex,metadata,0,0,False,0,,,,False,included,1.006985,-0.172599,1.374025,0.8,7,0.85595,3,0.816,0.03995,0.190013
doi:10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,doi:10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.019231020433894054,7,0.019077810841847048,0.00015320959204700654,0.846494,True,False,2024,es,La Comunicación en la Gestión Escolar y su Incidencia en el Clima Laboral de una Unidad Educativa,10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.82825,False,included,1.007073,,,1.0,3,0.82825,7,0.828018,0.000232,
doi:10.21573/vol36n12020.95673,doi:10.21573/vol36n12020.95673,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.17808340795149855,3,0.09722609861887406,0.08085730933262449,0.504095,True,False,2020,es,"Disputas por el derecho a la educación y la educación pública en América Latina: políticas, instituciones y sujetos en la gubernamentalidad neoliberal",10.21573/vol36n12020.95673,OpenAlex,metadata,-1,-1,False,-1,12,nearest_semantic_centroid,0.817045,False,included,1.006948,,,0.9,12,0.817045,3,0.790498,0.026547,
doi:10.31391/s2007-7033(2021)0057-011,doi:10.31391/s2007-7033(2021)0057-011,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.11256996129823496,10,0.07987939156922036,0.0326905697290146,0.507757,True,False,2021,es,"Modelo de convivencia escolar. Un marco para políticas públicas, formación e investigación",10.31391/s2007-7033(2021)0057-011,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.883609,False,included,1.010647,,,1.0,3,0.883609,7,0.865223,0.018386,
doi:10.53673/th.v2i3.113,doi:10.53673/th.v2i3.113,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.2216406510723804,7,0.0589387604254159,0.1627018906469645,0.511063,True,False,2022,es,Las relaciones interpersonales y la calidad educativa,10.53673/th.v2i3.113,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.774878,False,included,1.008937,,,0.2,7,0.774878,1,0.739011,0.035866,
doi:10.37811/cl_rcm.v6i5.3148,doi:10.37811/cl_rcm.v6i5.3148,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,7,7.6840161056549e-308,1.0,0.0,False,False,2022,es,Influencia de la evaluación del desempeño directivo y su efectividad en la gestión pública de la educación escolar,10.37811/cl_rcm.v6i5.3148,OpenAlex,metadata,1,1,False,1,,,,False,included,1.0177,0.278894,0.495291,0.9,1,0.929186,4,0.890518,0.038668,0.070814
doi:10.36737/01230425.n39.2020.2342,doi:10.36737/01230425.n39.2020.2342,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.10451781116184425,4,0.08421058327351985,0.020307227888324397,0.29595,True,False,2020,es,Escuela y Práxis Pedagógica: Vínculo transformador de licenciados en maestros,10.36737/01230425.n39.2020.2342,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.84442,False,included,1.006964,,,1.0,7,0.84442,3,0.833297,0.011123,
doi:10.15658/rev.electron.educ.pedagog21.11050909,doi:10.15658/rev.electron.educ.pedagog21.11050909,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.07540258686894519,3,0.03793541640699672,0.03746717046194847,0.528242,True,False,2021,es,Educar para la salud como motor de cambio social en el estilo de vida,10.15658/rev.electron.educ.pedagog21.11050909,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.689358,False,included,1.005539,,,0.5,7,0.689358,5,0.662529,0.026829,
doi:10.37811/cl_rcm.v7i2.6016,doi:10.37811/cl_rcm.v7i2.6016,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.18057212174436896,13,0.07280460469386867,0.10776751705050029,0.292158,True,False,2023,es,Cualificación docente en habilidades blandas como factor de mejora de la gestión escolar en tres Instituciones Educativas Rurales de Montería,10.37811/cl_rcm.v7i2.6016,OpenAlex,metadata,-1,-1,False,-1,4,nearest_semantic_centroid,0.8702,False,included,1.006212,,,1.0,4,0.8702,3,0.860404,0.009797,
doi:10.35811/rea.v12i1.201,doi:10.35811/rea.v12i1.201,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.1798122426374085,2,0.044272853353201816,0.13553938928420667,0.67665,True,False,2023,es,El Aprendizaje Profundo como herramienta para cambio en la visión de aprendizaje de una cultura,10.35811/rea.v12i1.201,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.798609,False,included,1.00836,,,0.5,7,0.798609,5,0.742608,0.056001,
doi:10.37811/cl_rcm.v7i3.5935,doi:10.37811/cl_rcm.v7i3.5935,BERTopic-METADATA-MULTILINGUAL,metadata,7,1.0,1.0,1.0,1,7.522026151032968e-308,1.0,0.0,False,False,2023,es,Administración Educativa: Pilar de la institucionalización de la educación,10.37811/cl_rcm.v7i3.5935,OpenAlex,metadata,7,7,False,7,,,,False,included,1.015091,0.585081,0.350376,0.8,7,0.943333,1,0.908374,0.034958,0.056668
doi:10.37811/cl_rcm.v6i2.2219,doi:10.37811/cl_rcm.v6i2.2219,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.9022147773391799,0.902215,0.23301718530081786,12,0.19230901515430202,0.04070817014651584,0.097785,False,False,2022,es,Corrupción en la gestión del ámbito educativo en Iberoamérica: una revisión sistemática,10.37811/cl_rcm.v6i2.2219,OpenAlex,metadata,3,3,False,3,,,,False,included,1.00804,0.215452,0.415444,0.8,3,0.781022,12,0.778672,0.00235,0.218978
doi:10.32719/26312816.2022.6.1.11,doi:10.32719/26312816.2022.6.1.11,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.9847220433244848,0.984722,0.7359802234290721,7,0.037414253571550975,0.6985659698575212,0.264063,False,False,2023,es,El liderazgo en la gestión del director,10.32719/26312816.2022.6.1.11,OpenAlex,metadata,0,0,False,0,,,,False,included,1.021637,0.441782,0.952444,1.0,0,0.893209,7,0.845854,0.047355,0.106791
doi:10.18764/2358-4319.v14n1p15-38,doi:10.18764/2358-4319.v14n1p15-38,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.022211462279578948,3,0.014966193054048353,0.0072452692255305946,0.856461,True,False,2021,pt,A gestão escolar democrática na perspectiva freireana,10.18764/2358-4319.v14n1p15-38,OpenAlex,metadata,-1,-1,False,-1,12,nearest_semantic_centroid,0.864047,False,included,1.030624,,,1.0,12,0.864047,3,0.842755,0.021291,
doi:10.48102/rlee.2022.52.3.518,doi:10.48102/rlee.2022.52.3.518,BERTopic-METADATA-MULTILINGUAL,metadata,6,1.0,1.0,1.0,7,1.901262117911462e-308,1.0,0.0,False,False,2022,es,Gestión educativa y colectivos escolares durante la pandemia de la Covid-19,10.48102/rlee.2022.52.3.518,OpenAlex,metadata,6,6,False,6,,,,False,included,1.015274,0.855588,0.296574,1.0,6,0.927145,3,0.772005,0.15514,0.072855
doi:10.46589/rdiasf.vi38.531,doi:10.46589/rdiasf.vi38.531,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.9462430277346507,0.946243,0.22103504985163475,7,0.21549798854987884,0.005537061301755908,0.053757,False,False,2023,es,El diagnóstico en el proceso administrativo para la mejora de los procesos de gestión administrativa,10.46589/rdiasf.vi38.531,OpenAlex,metadata,1,1,False,1,,,,False,included,1.015215,-0.108502,1.116772,1.0,7,0.761266,1,0.757819,0.003448,0.242181
doi:10.29035/ucmaule.63.56,doi:10.29035/ucmaule.63.56,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.18273639203673261,3,0.10340940209632983,0.07932698994040278,0.494854,True,False,2022,es,Estudiantes migrantes en escuelas chilenas,10.29035/ucmaule.63.56,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.797138,False,included,1.019358,,,0.8,3,0.797138,12,0.774977,0.022161,
doi:10.5209/rced.70275,doi:10.5209/rced.70275,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.2554084635762737,1,0.05688808428735575,0.19852037928891797,0.481282,True,False,2021,es,Movilidad de profesores principiantes: una revisión sistemática de la literatura,10.5209/rced.70275,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.817855,False,included,1.006378,,,0.4,7,0.817855,10,0.788433,0.029422,
