document_id,language,year,source,text_length,has_abstract,relevance_status,hdbscan_outlier_score,nearest_topic,nearest_topic_similarity,second_nearest_topic,similarity_margin,reason_category,original_topic,suggested_topic,reassignment_method,reassignment_confidence,accepted_reassignment
doi:10.46303/ressat.2022.3,en,2022,OpenAlex,4247,True,included,0.29033,13,0.69176,1,0.028929,borderline_between_topics,-1,13,nearest_semantic_centroid,0.69176,False
doi:10.22460/collase,en,2022,OpenAlex,977,True,included,0.688066,7,0.704767,1,0.022992,borderline_between_topics,-1,7,nearest_semantic_centroid,0.704767,False
doi:10.6007/ijarbss/v12-i9/14803,en,2022,OpenAlex,2177,True,included,0.715124,1,0.722405,0,0.010442,borderline_between_topics,-1,1,nearest_semantic_centroid,0.722405,False
doi:10.46692/9781447338567,en,2020,OpenAlex,855,True,included,0.692414,1,0.739706,4,0.028378,borderline_between_topics,-1,1,nearest_semantic_centroid,0.739706,False
doi:10.17478/jegys.1012179,en,2021,OpenAlex,1396,True,included,0.737374,5,0.766869,0,0.029125,borderline_between_topics,-1,5,nearest_semantic_centroid,0.766869,False
doi:10.1080/14767724.2021.1993796,en,2021,OpenAlex,1644,True,included,0.502277,1,0.677731,3,0.002096,borderline_between_topics,-1,1,nearest_semantic_centroid,0.677731,False
doi:10.1590/scielopreprints.3464,en,2022,OpenAlex,1467,True,included,0.453766,4,0.853561,0,0.016721,borderline_between_topics,-1,4,nearest_semantic_centroid,0.853561,False
doi:10.1177/21582440221085001,en,2022,OpenAlex,1710,True,included,0.716271,0,0.731063,1,0.019859,borderline_between_topics,-1,0,nearest_semantic_centroid,0.731063,False
doi:10.25446/oxford.21107608.v1,en,2022,OpenAlex,1342,True,included,0.29595,2,0.703338,1,0.009336,borderline_between_topics,-1,2,nearest_semantic_centroid,0.703338,False
doi:10.3126/jmds.v31i01.52848,en,2022,OpenAlex,1755,True,included,0.666314,1,0.769939,0,0.041546,borderline_between_topics,-1,1,nearest_semantic_centroid,0.769939,False
doi:10.22633/rpge.v24i2.13255,en,2020,OpenAlex,1162,True,included,0.666502,1,0.821146,12,0.021772,borderline_between_topics,-1,1,nearest_semantic_centroid,0.821146,False
doi:10.1108/jea-03-2021-0057,en,2021,OpenAlex,1945,True,included,0.695294,0,0.897797,8,0.108221,representation_failure,-1,0,nearest_semantic_centroid,0.897797,False
doi:10.4324/9781003360070-12,en,2023,OpenAlex,924,True,included,0.501339,11,0.804412,0,0.053915,borderline_between_topics,-1,11,nearest_semantic_centroid,0.804412,False
doi:10.1080/13603124.2022.2042856,en,2022,OpenAlex,1097,True,included,0.761793,0,0.818273,13,0.061863,borderline_between_topics,-1,0,nearest_semantic_centroid,0.818273,False
doi:10.1177/17411432211034174,en,2021,OpenAlex,1648,True,included,0.684937,0,0.854987,8,0.087551,representation_failure,-1,0,nearest_semantic_centroid,0.854987,False
doi:10.1080/00131911.2022.2066632,en,2022,OpenAlex,1587,True,included,0.893274,5,0.727912,0,0.023546,borderline_between_topics,-1,5,nearest_semantic_centroid,0.727912,False
doi:10.47191/ijsshr/v5-i5-26,en,2022,OpenAlex,1624,True,included,0.501339,0,0.828617,11,0.030768,borderline_between_topics,-1,0,nearest_semantic_centroid,0.828617,False
doi:10.24818/rmci.2021.1.74,en,2021,OpenAlex,979,True,included,0.501339,0,0.771795,2,0.036965,borderline_between_topics,-1,0,nearest_semantic_centroid,0.771795,False
doi:10.1080/00220620.2023.2292573,en,2023,OpenAlex,1534,True,included,0.501339,0,0.850094,11,0.034017,borderline_between_topics,-1,0,nearest_semantic_centroid,0.850094,False
doi:10.1177/1478210320940136,en,2020,OpenAlex,1935,True,included,0.761793,0,0.807867,8,0.082958,representation_failure,-1,0,nearest_semantic_centroid,0.807867,False
doi:10.1177/0013161x20981148,en,2021,OpenAlex,2072,True,included,0.856461,0,0.823575,8,0.035543,borderline_between_topics,-1,0,nearest_semantic_centroid,0.823575,False
doi:10.3390/educsci14040429,en,2024,OpenAlex,2090,True,included,0.438586,0,0.766441,7,0.018588,borderline_between_topics,-1,0,nearest_semantic_centroid,0.766441,False
doi:10.1177/00131245221092743,en,2022,OpenAlex,1572,True,included,0.469878,8,0.843767,0,0.012516,borderline_between_topics,-1,8,nearest_semantic_centroid,0.843767,False
doi:10.4018/979-8-3693-3443-0.ch016,en,2024,OpenAlex,1161,True,included,0.761793,0,0.639495,9,0.017656,borderline_between_topics,-1,0,nearest_semantic_centroid,0.639495,False
doi:10.17583/ijelm.2020.4298,en,2020,OpenAlex,1638,True,included,0.67562,0,0.884509,1,0.080907,representation_failure,-1,0,nearest_semantic_centroid,0.884509,False
doi:10.52223/jess.2024.5225,en,2024,OpenAlex,1922,True,included,0.761793,13,0.736253,0,0.01084,borderline_between_topics,-1,13,nearest_semantic_centroid,0.736253,False
doi:10.54097/jeer.v2i1.5416,en,2023,OpenAlex,1689,True,included,0.661202,0,0.809312,2,0.008659,borderline_between_topics,-1,0,nearest_semantic_centroid,0.809312,False
doi:10.4324/9781003334835-11,en,2023,OpenAlex,1951,True,included,0.501339,0,0.829825,11,0.054177,borderline_between_topics,-1,0,nearest_semantic_centroid,0.829825,False
doi:10.1177/17411432221076251,en,2022,OpenAlex,1566,True,included,0.436814,0,0.794201,1,0.025824,borderline_between_topics,-1,0,nearest_semantic_centroid,0.794201,False
doi:10.1108/jea-10-2022-0180,en,2023,OpenAlex,2200,True,included,0.892514,5,0.787299,0,0.006578,borderline_between_topics,-1,5,nearest_semantic_centroid,0.787299,False
doi:10.3390/rel15121565,en,2024,OpenAlex,2199,True,included,0.501339,8,0.76697,11,0.014783,borderline_between_topics,-1,8,nearest_semantic_centroid,0.76697,False
doi:10.1007/978-3-031-65215-8_19,en,2024,OpenAlex,198,False,included,0.324519,0,0.82921,1,0.001489,short_or_incomplete_text,-1,0,nearest_semantic_centroid,0.82921,False
doi:10.21580/nw.2020.14.2.6203,en,2021,OpenAlex,1385,True,included,0.501339,0,0.804265,11,0.000163,borderline_between_topics,-1,0,nearest_semantic_centroid,0.804265,False
doi:10.1007/978-3-031-37604-7_10,en,2023,OpenAlex,1479,True,included,0.677864,0,0.799386,8,0.072156,borderline_between_topics,-1,0,nearest_semantic_centroid,0.799386,False
doi:10.3389/feduc.2022.983807,en,2022,OpenAlex,1690,True,included,0.665068,0,0.84763,1,0.025759,borderline_between_topics,-1,0,nearest_semantic_centroid,0.84763,False
doi:10.1016/j.dib.2021.107654,en,2021,OpenAlex,1273,True,included,0.927565,2,0.710478,13,0.045646,borderline_between_topics,-1,2,nearest_semantic_centroid,0.710478,False
doi:10.5430/wje.v13n4p16,en,2023,OpenAlex,1336,True,included,0.763062,0,0.856741,7,0.00597,borderline_between_topics,-1,0,nearest_semantic_centroid,0.856741,False
doi:10.29173/iasl8023,en,2021,OpenAlex,1339,True,included,0.72772,0,0.799493,2,0.025936,borderline_between_topics,-1,0,nearest_semantic_centroid,0.799493,False
doi:10.28945/4642,en,2020,OpenAlex,5222,True,included,0.761309,0,0.73748,7,0.02354,borderline_between_topics,-1,0,nearest_semantic_centroid,0.73748,False
doi:10.4324/9780429021770,en,2020,OpenAlex,1294,True,included,0.892878,0,0.748655,5,0.014607,borderline_between_topics,-1,0,nearest_semantic_centroid,0.748655,False
doi:10.1007/978-3-031-38890-3,en,2023,OpenAlex,214,True,included,0.695294,0,0.779041,7,0.018037,borderline_between_topics,-1,0,nearest_semantic_centroid,0.779041,False
doi:10.1108/jea-06-2021-263,en,2021,OpenAlex,1407,True,included,0.674219,0,0.811517,2,0.002702,borderline_between_topics,-1,0,nearest_semantic_centroid,0.811517,False
doi:10.1177/17411432221136404,en,2022,OpenAlex,1296,True,included,0.891685,5,0.72333,7,0.038669,borderline_between_topics,-1,5,nearest_semantic_centroid,0.72333,False
doi:10.3390/rel15020215,en,2024,OpenAlex,1321,True,included,0.501339,8,0.788119,11,0.066006,borderline_between_topics,-1,8,nearest_semantic_centroid,0.788119,False
doi:10.59298/rijciam/2025/421215,en,2025,OpenAlex,1652,True,included,0.761793,9,0.656083,0,0.001692,borderline_between_topics,-1,9,nearest_semantic_centroid,0.656083,False
doi:10.70063/eduspectrum.v1i1.29,en,2024,OpenAlex,1854,True,included,0.677864,11,0.740273,0,0.018001,borderline_between_topics,-1,11,nearest_semantic_centroid,0.740273,False
doi:10.24331/ijere.676915,en,2020,OpenAlex,1678,True,included,0.761793,13,0.763684,0,0.00514,borderline_between_topics,-1,13,nearest_semantic_centroid,0.763684,False
doi:10.4324/9781003571575-5,en,2024,OpenAlex,1580,True,included,0.695294,0,0.902528,8,0.093195,representation_failure,-1,0,nearest_semantic_centroid,0.902528,False
doi:10.32996/ijllt.2020.3.5.17,en,2020,OpenAlex,2009,True,included,0.710319,0,0.780865,3,0.020035,borderline_between_topics,-1,0,nearest_semantic_centroid,0.780865,False
doi:10.4324/9781003360070-3,en,2023,OpenAlex,1773,True,included,0.501339,11,0.757971,0,0.117329,representation_failure,-1,11,nearest_semantic_centroid,0.757971,False
doi:10.1080/13603124.2021.2009037,en,2021,OpenAlex,1088,True,included,0.501339,11,0.815223,8,0.081302,representation_failure,-1,11,nearest_semantic_centroid,0.815223,False
doi:10.1108/jpcc-06-2024-0098,en,2024,OpenAlex,1056,True,included,0.809354,0,0.736632,7,0.016713,borderline_between_topics,-1,0,nearest_semantic_centroid,0.736632,False
doi:10.25236/fer.2020.031424,en,2020,OpenAlex,1207,True,included,0.659361,0,0.722013,1,0.08465,representation_failure,-1,0,nearest_semantic_centroid,0.722013,False
doi:10.4324/9781003334835-2,en,2023,OpenAlex,912,True,included,0.501339,0,0.785791,1,0.050164,borderline_between_topics,-1,0,nearest_semantic_centroid,0.785791,False
doi:10.1108/ijem-08-2021-0347,en,2022,OpenAlex,1638,True,included,0.664092,0,0.828179,7,0.038746,borderline_between_topics,-1,0,nearest_semantic_centroid,0.828179,False
doi:10.3390/socsci9040052,en,2020,OpenAlex,1756,True,included,0.454087,0,0.884682,1,0.04044,borderline_between_topics,-1,0,nearest_semantic_centroid,0.884682,False
doi:10.51244/ijrsi.2021.81004,en,2021,OpenAlex,1713,True,included,0.808908,0,0.785676,13,0.052908,borderline_between_topics,-1,0,nearest_semantic_centroid,0.785676,False
doi:10.14324/lre.23.1.13,en,2025,OpenAlex,1964,True,included,0.501339,0,0.82959,11,0.062263,borderline_between_topics,-1,0,nearest_semantic_centroid,0.82959,False
doi:10.70838/pemj.390508,en,2025,OpenAlex,1645,True,included,0.695294,0,0.804179,4,0.022926,borderline_between_topics,-1,0,nearest_semantic_centroid,0.804179,False
doi:10.14324/lre.23.1.22,en,2025,OpenAlex,1385,True,included,0.456001,0,0.845912,7,0.038665,borderline_between_topics,-1,0,nearest_semantic_centroid,0.845912,False
doi:10.4018/978-1-7998-2787-0.ch019,en,2020,OpenAlex,947,True,included,0.710319,0,0.824162,8,0.036593,borderline_between_topics,-1,0,nearest_semantic_centroid,0.824162,False
doi:10.22452/iojel.vol3no1.2,en,2020,OpenAlex,2391,True,included,0.435743,0,0.725429,1,0.003645,borderline_between_topics,-1,0,nearest_semantic_centroid,0.725429,False
doi:10.4018/978-1-7998-2787-0.ch020,en,2020,OpenAlex,1160,True,included,0.710319,0,0.725343,3,0.002334,borderline_between_topics,-1,0,nearest_semantic_centroid,0.725343,False
doi:10.5281/zenodo.7645146,en,2023,OpenAlex,1730,True,included,0.501339,0,0.817004,11,0.052039,borderline_between_topics,-1,0,nearest_semantic_centroid,0.817004,False
doi:10.4324/9781003360070-10,en,2023,OpenAlex,1835,True,included,0.501339,11,0.792387,0,0.060966,borderline_between_topics,-1,11,nearest_semantic_centroid,0.792387,False
doi:10.1016/j.ijedudev.2021.102531,en,2021,OpenAlex,467,False,included,0.468271,0,0.810885,8,0.101851,short_or_incomplete_text,-1,0,nearest_semantic_centroid,0.810885,False
record:677555eb93ede022c7c73444,es,2025,OpenAlex,1724,True,included,0.519705,7,0.732676,2,0.001505,borderline_between_topics,-1,7,nearest_semantic_centroid,0.732676,False
doi:10.37811/cl_rcm.v10i2.23219,es,2026,OpenAlex,1418,True,included,0.665254,0,0.837124,7,0.026425,borderline_between_topics,-1,0,nearest_semantic_centroid,0.837124,False
doi:10.5354/2452-5855.2025.74212,es,2026,OpenAlex,318,True,included,0.46115,3,0.767899,12,0.010165,borderline_between_topics,-1,3,nearest_semantic_centroid,0.767899,False
doi:10.47865/igob.vol9.n33.2026.454,es,2026,OpenAlex,1299,True,included,0.466558,4,0.916632,3,0.00892,borderline_between_topics,-1,4,nearest_semantic_centroid,0.916632,False
doi:10.47766/development.v2i2.1118,en,2024,OpenAlex,1390,True,included,0.477745,11,0.688324,1,0.073648,borderline_between_topics,-1,11,nearest_semantic_centroid,0.688324,False
doi:10.18004/riics.2025.diciembre.193,es,2025,OpenAlex,1074,True,included,0.856461,5,0.87385,3,0.048304,borderline_between_topics,-1,5,nearest_semantic_centroid,0.87385,False
doi:10.31435/ijitss.4(44).2024.2982,en,2024,OpenAlex,2659,True,included,0.270139,1,0.849846,4,0.041877,borderline_between_topics,-1,1,nearest_semantic_centroid,0.849846,False
record:8e5409adc8f98b91890882db,en,2021,CONICET Digital,924,True,included,0.805853,12,0.859531,4,0.007823,borderline_between_topics,-1,12,nearest_semantic_centroid,0.859531,False
record:83485e1163951fc8cabf1b72,es,2021,CONICET Digital,4507,True,included,0.312801,7,0.769259,12,0.006442,borderline_between_topics,-1,7,nearest_semantic_centroid,0.769259,False
record:056f8766fc8008d524f0b9ee,es,2023,CONICET Digital,3676,True,included,0.524535,12,0.783588,4,0.036507,borderline_between_topics,-1,12,nearest_semantic_centroid,0.783588,False
record:60425b74d552fdfdc38e80ee,pt,2023,CONICET Digital,3405,True,included,0.517797,12,0.79388,3,0.060376,borderline_between_topics,-1,12,nearest_semantic_centroid,0.79388,False
record:5923c3c241e6ce53cc870a2b,es,2023,CONICET Digital,2639,True,included,0.705436,4,0.817918,1,0.004884,borderline_between_topics,-1,4,nearest_semantic_centroid,0.817918,False
record:b60bb032e86d067fc3829cb2,es,2020,CONICET Digital,2954,True,included,0.659015,10,0.537193,13,0.010221,unknown,-1,10,nearest_semantic_centroid,0.537193,False
record:b4d3836873088bea00ab92df,es,2023,CONICET Digital,1183,True,included,0.705916,7,0.763587,12,0.005329,borderline_between_topics,-1,7,nearest_semantic_centroid,0.763587,False
record:f91ca8e5e2d96b69d651bb7f,es,2024,CONICET Digital,2153,True,included,0.29595,7,0.655694,4,0.019397,borderline_between_topics,-1,7,nearest_semantic_centroid,0.655694,False
record:aa3cf09687b28f070a592c52,es,2024,CONICET Digital,4777,True,included,0.510156,12,0.563459,3,0.060425,borderline_between_topics,-1,12,nearest_semantic_centroid,0.563459,False
doi:10.5281/zenodo.19597322,es,2021,OpenAlex,6702,True,included,0.738751,3,0.846417,7,0.0172,borderline_between_topics,-1,3,nearest_semantic_centroid,0.846417,False
record:3ecd1c97e580bc7961f76b9d,es,2024,CONICET Digital,2644,True,included,0.6605,7,0.657581,3,0.007918,borderline_between_topics,-1,7,nearest_semantic_centroid,0.657581,False
record:dbc093286064c76a71be4eb7,es,2022,CONICET Digital,2690,True,included,0.737421,2,0.689424,7,0.013486,borderline_between_topics,-1,2,nearest_semantic_centroid,0.689424,False
record:7564ef46e079b89a3977f12b,en,2025,CONICET Digital,2439,True,included,0.755171,6,0.519066,3,0.02693,unknown,-1,6,nearest_semantic_centroid,0.519066,False
record:0416d5c4e72853f88e5b4852,es,2025,CONICET Digital,499,True,included,0.6605,3,0.574012,4,0.001382,borderline_between_topics,-1,3,nearest_semantic_centroid,0.574012,False
doi:10.5281/zenodo.17518914,es,2025,OpenAlex,1814,True,included,0.487132,4,0.919885,1,0.035476,borderline_between_topics,-1,4,nearest_semantic_centroid,0.919885,False
doi:10.5281/zenodo.19560588,es,2026,OpenAlex,1625,True,included,0.669895,7,0.783032,1,0.006726,borderline_between_topics,-1,7,nearest_semantic_centroid,0.783032,False
doi:10.63816/939px056,es,2026,OpenAlex,1727,True,included,0.761793,9,0.774474,7,0.031542,borderline_between_topics,-1,9,nearest_semantic_centroid,0.774474,False
doi:10.37811/cl_rcm.v6i6.4265,es,2023,OpenAlex,1301,True,included,0.510091,4,0.922992,0,0.031315,borderline_between_topics,-1,4,nearest_semantic_centroid,0.922992,False
doi:10.59659/revistatribunal.v6i15.419,es,2026,OpenAlex,1808,True,included,0.519597,1,0.950924,4,0.017543,borderline_between_topics,-1,1,nearest_semantic_centroid,0.950924,False
record:439973b2654fdcbdcf209131,es,2023,OpenAlex,1399,True,included,0.758762,4,0.917379,1,0.018174,borderline_between_topics,-1,4,nearest_semantic_centroid,0.917379,False
record:8ada499a93faa96e27a34abf,es,2025,OpenAlex,1236,True,included,0.292207,4,0.810401,1,0.009595,borderline_between_topics,-1,4,nearest_semantic_centroid,0.810401,False
record:a744a4518fdabb939a40d301,es,2024,OpenAlex,1501,True,included,0.502277,3,0.850303,4,0.010391,borderline_between_topics,-1,3,nearest_semantic_centroid,0.850303,False
record:7b165d6c6167ab23637f4c6e,es,2025,OpenAlex,1477,True,included,0.708048,4,0.876001,1,0.000131,borderline_between_topics,-1,4,nearest_semantic_centroid,0.876001,False
record:1d935569f4d5b34a4659f75d,es,2025,OpenAlex,1443,True,included,0.682268,0,0.886777,4,0.003895,borderline_between_topics,-1,0,nearest_semantic_centroid,0.886777,False
record:dffc97de6b5f6fc44c53bbc6,es,2024,OpenAlex,1363,True,included,0.29595,4,0.897394,7,0.020914,borderline_between_topics,-1,4,nearest_semantic_centroid,0.897394,False
record:008f5ed679416e983e953767,es,2022,OpenAlex,1571,True,included,0.473934,4,0.920164,1,0.022106,borderline_between_topics,-1,4,nearest_semantic_centroid,0.920164,False
record:2bfbd5fb567bd66788111848,es,2024,OpenAlex,1445,True,included,0.461318,4,0.853521,1,0.030444,borderline_between_topics,-1,4,nearest_semantic_centroid,0.853521,False
record:4518339515269f286430724e,es,2025,OpenAlex,1477,True,included,0.285119,4,0.951246,3,0.030167,borderline_between_topics,-1,4,nearest_semantic_centroid,0.951246,False
record:8b83f11428453adaafac1dce,es,2024,OpenAlex,1442,True,included,0.698757,4,0.919693,0,0.011191,borderline_between_topics,-1,4,nearest_semantic_centroid,0.919693,False
record:25acd7cf881467c02e5c5893,es,2024,OpenAlex,1418,True,included,0.722035,4,0.943919,0,0.026376,borderline_between_topics,-1,4,nearest_semantic_centroid,0.943919,False
record:b4792da098ed40d1d6ac97b8,es,2025,OpenAlex,1644,True,included,0.672304,4,0.908059,1,0.030864,borderline_between_topics,-1,4,nearest_semantic_centroid,0.908059,False
record:dc684150f4728692c311a496,es,2025,OpenAlex,1712,True,included,0.321914,4,0.922652,1,0.031364,borderline_between_topics,-1,4,nearest_semantic_centroid,0.922652,False
record:3f4a6a57b17424acbca243df,es,2025,OpenAlex,1417,True,included,0.726429,3,0.835954,4,0.012835,borderline_between_topics,-1,3,nearest_semantic_centroid,0.835954,False
record:d228b52cc0e215b639fc4a2d,es,2024,OpenAlex,1321,True,included,0.688328,4,0.915247,0,0.008961,borderline_between_topics,-1,4,nearest_semantic_centroid,0.915247,False
record:230fa382d9a1281aa8d08166,es,2024,OpenAlex,1337,True,included,0.675614,4,0.895395,0,0.01172,borderline_between_topics,-1,4,nearest_semantic_centroid,0.895395,False
record:63564ec815413f42fd35c1f5,es,2024,OpenAlex,1371,True,included,0.728092,4,0.921654,3,0.012476,borderline_between_topics,-1,4,nearest_semantic_centroid,0.921654,False
record:73f95a50a70e2d757a445f72,es,2024,OpenAlex,1491,True,included,0.488404,4,0.888279,3,0.018653,borderline_between_topics,-1,4,nearest_semantic_centroid,0.888279,False
record:12c6c72565532cd983025ba4,es,2024,OpenAlex,1502,True,included,0.499871,4,0.922032,3,0.041302,borderline_between_topics,-1,4,nearest_semantic_centroid,0.922032,False
record:f849db3dffde6534a4bfe347,es,2025,OpenAlex,1518,True,included,0.280559,4,0.936941,3,0.023058,borderline_between_topics,-1,4,nearest_semantic_centroid,0.936941,False
record:d27e0e292a5035473a1ded07,es,2024,OpenAlex,1895,True,included,0.301277,3,0.93635,4,0.016049,borderline_between_topics,-1,3,nearest_semantic_centroid,0.93635,False
record:acc0f2a73ba196432d9cb2ab,es,2025,OpenAlex,1004,True,included,0.702682,1,0.934969,4,0.009836,borderline_between_topics,-1,1,nearest_semantic_centroid,0.934969,False
record:27534bcf64e5aacaa57676c1,es,2023,OpenAlex,1323,True,included,0.31787,4,0.846039,2,0.001124,borderline_between_topics,-1,4,nearest_semantic_centroid,0.846039,False
record:965761d639eca23bc3b7f88f,es,2025,OpenAlex,1717,True,included,0.697114,4,0.89413,7,0.010658,borderline_between_topics,-1,4,nearest_semantic_centroid,0.89413,False
record:49f081ad6b985c0c9491b28a,es,2025,OpenAlex,1861,True,included,0.458904,3,0.872017,4,0.009683,borderline_between_topics,-1,3,nearest_semantic_centroid,0.872017,False
record:4ddb09fa493b7deffa4dd543,es,2024,OpenAlex,1932,True,included,0.685361,3,0.895623,4,0.016482,borderline_between_topics,-1,3,nearest_semantic_centroid,0.895623,False
record:3052f0cd7c2c7239ff3528d7,es,2024,OpenAlex,209,True,included,0.664982,7,0.739312,3,0.016113,borderline_between_topics,-1,7,nearest_semantic_centroid,0.739312,False
record:d4d2781e5738e57b3d7b9d9d,es,2024,OpenAlex,1875,True,included,0.298582,7,0.910514,4,0.018854,borderline_between_topics,-1,7,nearest_semantic_centroid,0.910514,False
record:303f7a684d2721a57bc643f0,es,2025,OpenAlex,1302,True,included,0.729468,4,0.912121,0,0.036313,borderline_between_topics,-1,4,nearest_semantic_centroid,0.912121,False
record:cdd10fd34d025698299fb706,es,2025,OpenAlex,1669,True,included,0.507757,10,0.76675,13,0.055889,borderline_between_topics,-1,10,nearest_semantic_centroid,0.76675,False
record:c632dc4a8a55ad5c823d0ed7,es,2025,OpenAlex,2837,True,included,0.502277,3,0.776969,4,0.017652,borderline_between_topics,-1,3,nearest_semantic_centroid,0.776969,False
record:c1fe58df8ccb43cc1b8c1762,es,2024,OpenAlex,1872,True,included,0.480154,4,0.923827,3,0.000545,borderline_between_topics,-1,4,nearest_semantic_centroid,0.923827,False
record:8f4c1697ea8f6e34f4f595a7,es,2020,OpenAlex,2323,True,included,0.48403,4,0.906291,3,0.01553,borderline_between_topics,-1,4,nearest_semantic_centroid,0.906291,False
record:69adae0dca797ce936826e6f,es,2023,OpenAlex,1124,True,included,0.474011,4,0.801232,3,0.004756,borderline_between_topics,-1,4,nearest_semantic_centroid,0.801232,False
record:6afcb01f96b6be8db3d14fc0,es,2025,OpenAlex,1310,True,included,0.465298,4,0.905721,3,0.015125,borderline_between_topics,-1,4,nearest_semantic_centroid,0.905721,False
record:46f8692712e36314fb9e9a6b,es,2025,OpenAlex,1291,True,included,0.462182,4,0.848491,1,0.029599,borderline_between_topics,-1,4,nearest_semantic_centroid,0.848491,False
record:1c2003ea54676d15ffa1072c,es,2025,OpenAlex,1172,True,included,0.505176,4,0.912327,1,0.020952,borderline_between_topics,-1,4,nearest_semantic_centroid,0.912327,False
record:3fcc0ba82c7b672f85ea6682,es,2025,OpenAlex,1350,True,included,0.45883,4,0.893769,1,0.00889,borderline_between_topics,-1,4,nearest_semantic_centroid,0.893769,False
record:dd81069ce9eb88d9fa841afb,es,2023,OpenAlex,1461,True,included,0.487585,4,0.891353,3,0.037134,borderline_between_topics,-1,4,nearest_semantic_centroid,0.891353,False
record:d3ae219f638220faf5e30081,es,2025,OpenAlex,1299,True,included,0.493097,3,0.874146,7,0.003444,borderline_between_topics,-1,3,nearest_semantic_centroid,0.874146,False
record:bc2c4ba7e57acdc97416369a,es,2024,OpenAlex,1546,True,included,0.269852,4,0.909911,1,0.048308,borderline_between_topics,-1,4,nearest_semantic_centroid,0.909911,False
record:f7658f33a5c05f748cdc5ad9,es,2023,OpenAlex,1438,True,included,0.300375,13,0.753584,4,0.01018,borderline_between_topics,-1,13,nearest_semantic_centroid,0.753584,False
record:a4579e02ab676f98dcf9e867,es,2023,OpenAlex,1477,True,included,0.523863,4,0.853985,1,0.005717,borderline_between_topics,-1,4,nearest_semantic_centroid,0.853985,False
record:68adc5dc4dc712d8f244b9a3,es,2023,OpenAlex,1445,True,included,0.322354,4,0.911664,7,0.031712,borderline_between_topics,-1,4,nearest_semantic_centroid,0.911664,False
record:69c2b2ae56c56e2b6e1f9fa7,es,2024,OpenAlex,1691,True,included,0.672304,4,0.886362,3,0.001874,borderline_between_topics,-1,4,nearest_semantic_centroid,0.886362,False
record:1c4bd80dedc9da776bda8f9a,es,2022,OpenAlex,1792,True,included,0.468619,4,0.936609,1,0.019741,borderline_between_topics,-1,4,nearest_semantic_centroid,0.936609,False
record:3072db7978609b2dc88c57a8,es,2024,OpenAlex,1051,True,included,0.710319,4,0.843071,3,0.015793,borderline_between_topics,-1,4,nearest_semantic_centroid,0.843071,False
record:72394eb7d6214737651df032,es,2024,OpenAlex,1023,True,included,0.761793,9,0.7428,7,0.040723,borderline_between_topics,-1,9,nearest_semantic_centroid,0.7428,False
record:89aa52a8bebce4c721056e86,es,2023,OpenAlex,1499,True,included,0.295601,4,0.907322,1,0.040896,borderline_between_topics,-1,4,nearest_semantic_centroid,0.907322,False
record:7a3910e5f7ef394d33e52a7a,es,2024,OpenAlex,1107,True,included,0.304681,1,0.922504,4,0.008301,borderline_between_topics,-1,1,nearest_semantic_centroid,0.922504,False
record:6835044e3237dc4df6eb7350,es,2025,OpenAlex,1546,True,included,0.292649,7,0.864707,3,0.004932,borderline_between_topics,-1,7,nearest_semantic_centroid,0.864707,False
record:c09b1817fa2c3c1cd693c5e5,es,2025,OpenAlex,1326,True,included,0.316756,4,0.934853,1,0.018385,borderline_between_topics,-1,4,nearest_semantic_centroid,0.934853,False
record:935c865eff02c3b756d9e431,es,2024,OpenAlex,1527,True,included,0.502277,3,0.783007,4,0.008466,borderline_between_topics,-1,3,nearest_semantic_centroid,0.783007,False
record:ec1ac1f0af097da49397378d,es,2025,OpenAlex,1342,True,included,0.473934,4,0.918498,3,0.006333,borderline_between_topics,-1,4,nearest_semantic_centroid,0.918498,False
record:c334c6987aa927d1ec5a4ed3,es,2024,OpenAlex,1348,True,included,0.487611,4,0.846545,7,0.02768,borderline_between_topics,-1,4,nearest_semantic_centroid,0.846545,False
record:491fd59ec7594324a9cf5d34,es,2024,OpenAlex,1500,True,included,0.737124,4,0.911639,3,0.020403,borderline_between_topics,-1,4,nearest_semantic_centroid,0.911639,False
doi:10.33996/revistahorizontes.v9i38.1039,es,2025,OpenAlex,1249,True,included,0.659003,3,0.86066,4,0.017345,borderline_between_topics,-1,3,nearest_semantic_centroid,0.86066,False
doi:10.3390/ijerph17061855,en,2020,OpenAlex,2216,True,included,0.675021,5,0.663014,1,0.001834,borderline_between_topics,-1,5,nearest_semantic_centroid,0.663014,False
doi:10.1186/s12889-021-12152-2,en,2021,OpenAlex,2497,True,included,0.752757,1,0.584917,5,0.011857,borderline_between_topics,-1,1,nearest_semantic_centroid,0.584917,False
doi:10.1371/journal.pone.0287505,en,2023,OpenAlex,2664,True,included,0.73442,1,0.611623,13,0.009267,borderline_between_topics,-1,1,nearest_semantic_centroid,0.611623,False
doi:10.1177/0886260520969243,en,2020,OpenAlex,1358,True,included,0.507757,6,0.611011,13,0.01351,borderline_between_topics,-1,6,nearest_semantic_centroid,0.611011,False
doi:10.4102/sajpsychiatry.v26i0.1428,en,2020,OpenAlex,2109,True,included,0.507757,3,0.554899,10,0.013139,borderline_between_topics,-1,3,nearest_semantic_centroid,0.554899,False
doi:10.1093/ej/uead112,en,2024,OpenAlex,987,True,included,0.464764,1,0.753658,13,0.02019,borderline_between_topics,-1,1,nearest_semantic_centroid,0.753658,False
